source,image_path,nose-x,nose-y,left_eye-x,left_eye-y,right_eye-x,right_eye-y,left_ear-x,left_ear-y,right_ear-x,right_ear-y,left_shoulder-x,left_shoulder-y,right_shoulder-x,right_shoulder-y,left_elbow-x,left_elbow-y,right_elbow-x,right_elbow-y,left_wrist-x,left_wrist-y,right_wrist-x,right_wrist-y,left_hip-x,left_hip-y,right_hip-x,right_hip-y,left_knee-x,left_knee-y,right_knee-x,right_knee-y,left_ankle-x,left_ankle-y,right_ankle-x,right_ankle-y,x1,y1,x2,y2,confidence,width_bbox,height_bbox,sex,height,weight,bmi,shoulder_width,shoulder_symmetry,shoulder_y,hip_y,ankle_y,body_height
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000076_F_24_154940_6123497.jpg,0.5567046676856884,0.06841995376176159,0.6016547898739433,0.03747023090883599,0.5001007817217693,0.04090908731325554,0.6732421285288346,0.05294509233529879,0.4168597382623792,0.06154224095292248,0.794773975317029,0.22488798862202455,0.2886685726147343,0.22574771413299166,0.9978821095637077,0.3684603233755764,0.0073138960317713055,0.39511147952626496,0.9113114361601751,0.5275075043424414,0.09221974248471466,0.5833889323241214,0.7365052743810386,0.6186372523055832,0.3952170551687047,0.6392704211583998,0.6882254632774758,0.9238357924274053,0.448491340674064,0.9771381655813809,0.6832310183612621,0.9771381655813809,0.431843131982186,0.9771381655813809,5,256,1040,2262,0.9906762838363647,1035,2006,0.0,1.5494,61.23497,25.5078,0.5061054027022946,0.041721273965881656,0.2253178513775081,0.6289538367319916,0.9771381655813809,0.4036359853544835
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000077_F_24_154940_13154180.png,0.37601070822189875,0.14409353663982968,0.45190012836938764,0.12459329412425973,0.3243412834797902,0.11934323112947827,0.5697710059746522,0.15009359839192202,0.2565251779797507,0.14184349257216008,0.7376966299536256,0.3195957073310249,0.16125969460601552,0.2850952626394871,0.8313475121535098,0.6120993092177711,-0.0002072335897770539,0.4320970742891053,0.6714952028219857,0.7951015391756803,-0.0002072335897770539,0.6263494648406911,0.5035695788430122,0.8333519418069695,0.12089295411391363,0.8176019081587705,0.6779538648325516,0.9841039981707616,0.2920479219639281,0.9841039981707616,0.7506140054377899,0.9841039981707616,0.12412229798495468,0.9841039981707616,8,0,601,1277,0.9780746698379515,593,1277,0.0,1.5494,131.5418,54.7945,0.5764369353476101,0.05052183772017943,0.302345484985256,0.82547692498287,0.9841039981707616,0.5231314399976139
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000090_F_23_152400_5443109.jpg,0.5961064269169738,0.16495967481396373,0.6709424268018018,0.1304716028387805,0.5137868970266432,0.13347056214238556,0.7644873266821509,0.1439669396968658,0.41650015716177824,0.1439669396968658,0.8542904365658271,0.3081601664858336,0.25373196738553183,0.27892026829399363,0.8786121215320434,0.5315829044945546,0.07225477763807843,0.470104168799132,0.8355814865824631,0.38238447422361205,-0.0119356665818248,0.6200522939142852,0.4913361070587633,0.7280149487952424,0.16205792501263694,0.6980253157754668,0.4015329721811655,0.8397263577833278,0.16392882001097334,0.8397263577833278,0.38095307721162214,0.8397263577833278,-0.0119356665818248,0.8397263577833278,18,0,1239,3053,0.9986635446548462,1221,3053,0.0,1.524,54.43109,23.4357,0.6005584691802953,0.054011201975679546,0.29354021738991365,0.7130201322853547,0.8397263577833278,0.419479914895441
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000090_F_23_152400_6350294.jpg,0.5453036392977799,0.1579144684965455,0.6095544135094917,0.12715678331049113,0.4746277955201295,0.12490621963826413,0.667380157431427,0.14741184719334352,0.36700773300504747,0.13840960167162625,0.7942753893681628,0.30345086429741475,0.1517676472510457,0.30120030062518777,0.9211706998572233,0.5082520484637841,0.032903703176530325,0.5390097336498385,0.760543764327944,0.6447861712413637,0.03611624286901997,0.749812402607765,0.6882616433397684,0.7543135666209823,0.24171871936459338,0.7505626455016522,0.6978992280505952,0.9973742965464479,0.2754503836809745,0.9973742965464479,0.7316309316431386,0.9973742965464479,0.026478623791551036,0.746811724382322,25,0,1579,3329,0.9979514479637146,1554,3329,0.0,1.524,63.50294,27.3416,0.642507742117117,0.02697848169039574,0.30232558246130126,0.7524381060613172,0.8720930104643849,0.45011252360001597
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000097_F_34_160020_6350294.jpg,0.3208519009476534,0.13901488970298306,0.4048223392197372,0.11002514147341332,0.249477014644912,0.10375709585033224,0.5160832043589236,0.13979839668941368,0.13191838729252453,0.12961281613417944,0.6021529104735446,0.3035513055115978,0.16130804068775384,0.3082523474301817,0.8750567935434059,0.5511394516134968,0.17600287427110362,0.5307682494295718,0.7679944640892938,0.3677988783989107,0.13401764136359148,0.6788510801333277,0.6525351734367949,0.7399646045381898,0.3229511412472501,0.776789422632066,0.6210462108846175,1.0134084298504795,0.4678001541523297,0.9663980517380972,0.6672299381627933,1.0134084298504795,0.5685647351647112,1.0134084298504795,5,42,559,1528,0.9928752183914183,554,1486,0.0,1.6002,63.50294,24.7996,0.44084486978579074,0.11826952441935079,0.30590182647088976,0.7583770135851279,1.0134084298504795,0.4524751871142381
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000100_F_19_172720_9207926.jpg,0.5694437184053308,0.1471328141880942,0.6739112046185661,0.12490005954752326,0.5254574046415441,0.10670963112609388,0.7948735495174633,0.14915397729766502,0.41274245318244485,0.11378369541547374,0.8196159093520221,0.3057938611188013,0.234048049029182,0.3057938611188013,0.7261449477251838,0.5645023434967859,0.03610962811638327,0.4775924484793647,0.4759727567784926,0.7969356658856418,0.03610962811638327,0.3068044228912327,0.6216774615119486,0.755501868298266,0.14332627240349266,0.7363009044808773,0.5584471220128676,1.0970779722274742,0.17081772748161764,1.0940461550278198,0.6601654411764706,1.2638235924670485,0.3962475944967831,1.2638235924670485,1,49,426,1206,0.9918859004974364,425,1157,0.0,1.7272,92.07926,30.8657,0.5855678603228401,0.026831979190602095,0.3057938611188013,0.7459013863895716,1.2638235924670485,0.4401075252707703
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000103_F_30_170180_6350294.jpg,0.37180824689967656,0.22679774204147196,0.42583924980573756,0.1804125349098277,0.3114207278015793,0.16715960636317173,0.487815897951844,0.14286262298298774,0.16521927618211316,0.10531271105614778,0.5831647073068927,0.3162549170378213,0.02378528348861202,0.3924591920086157,0.789753657515331,0.6056101576190128,0.06669222924017137,0.7337216956593166,0.6165367864793346,0.6000881302022488,0.23832001224640878,0.6950673326153622,0.7277769683509745,0.7834201135367991,0.4989399653609081,0.9336197612441589,0.912117906796035,0.8850257374415887,0.9137071178805444,1.2958660375292057,1.0265364288001932,1.17879855432243,0.7913428685998404,1.1799030054395443,8,79,380,614,0.9925752878189088,372,535,0.0,1.7018,63.50294,21.9269,0.5593794238182808,0.19652500460224764,0.35435705452321853,0.858519937390479,1.1793507798809872,0.5041628828672605
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000122_F_26_170180_6091746.jpg,0.4661015255350462,0.10803483704389152,0.522859385315801,0.08620201531103101,0.40600489226865094,0.08695486844596216,0.6113349305631969,0.08846057471582446,0.3258761195509646,0.09071915028458935,0.7715924759985695,0.24204318806276484,0.17730399476530403,0.2473131923352258,0.8801001606972565,0.44155001236220537,0.06378823938504069,0.4483257229045286,0.6130042277591329,0.33615021786447297,0.0687962832025519,0.6335283053123345,0.7198426868993911,0.6764411279710673,0.30083587359934344,0.6704183028916181,0.6697621233586414,0.9286478980112884,0.36093247104698506,0.9369292178396451,0.6881249656139965,0.9881234896385064,0.3592631022135417,0.9881234896385064,49,0,901,1888,0.9887003302574158,852,1888,0.0,1.7018,60.91746,21.0341,0.5942884812332655,0.025551764618063244,0.24467819019899534,0.6734297154313427,0.9881234896385064,0.42875152523234733
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000124_F_27_175260_7212119.jpg,0.5390567302703857,0.16934611690518012,0.6017977714538575,0.13103645692310995,0.47631564140319826,0.12407105833619506,0.6854525566101074,0.15193263978546995,0.36692094802856445,0.14061386869403134,0.7176275253295898,0.3295501425219912,0.157784104347229,0.32867947576011736,0.9975490570068359,0.5994591346153846,0.12882673740386963,0.5550547428082735,0.804499626159668,0.3504463253843512,0.14330542087554932,0.7318016174780748,0.7031487464904785,0.8310584538283231,0.3170498847961426,0.8449892252053836,0.6355814456939697,1.1575611981918321,0.44574952125549316,1.1575611981918321,0.6355814456939697,1.1575611981918321,0.1593928813934326,0.7944901402683855,76,0,716,1183,0.9904196858406068,640,1183,0.0,1.7526,72.12119,23.48,0.5598434209823608,0.062294185161590576,0.3291148091410543,0.8380238395168533,0.9760256692301088,0.508909030375799
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000127_F_26_172720_8482178.jpg,0.5021438330934759,0.15594632371758416,0.5529617577268366,0.11867604416212893,0.43905947501199294,0.12049410319306614,0.621303143417626,0.12231216222400336,0.34092824835526314,0.13140248514718636,0.7930328369140625,0.27684747142288446,0.19898843597947505,0.303209355139971,0.987542938767818,0.277756500938353,0.00798301194843493,0.32866223711008585,0.8876593338815789,0.6350057669614422,0.15167516072591145,0.2923010009543477,0.7229390997635691,0.7177275639430732,0.34092824835526314,0.7331811212430335,0.6878922311883223,1.015889911460703,0.3444329245048657,1.0349794202115559,0.7124250445449561,1.1722430991952912,0.3391758968955592,1.1722430991952912,0,5,570,1104,0.9736651182174684,570,1099,0.0,1.7272,84.82178,28.433,0.5940444009345874,0.003989363553231262,0.2900284132814277,0.7254543425930533,1.1722430991952912,0.4354259293116256
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000131_F_26_157480_16238608.jpg,0.6515137631994233,0.14954527449236146,0.7070636701702774,0.12445345894885047,0.5863863595406016,0.12331292393832359,0.7702756201537173,0.14954527449236146,0.47145560019628663,0.1438425767837672,0.8449806727078787,0.3571230428875511,0.316299057958132,0.30579886546202206,0.921601102833736,0.6468195019603749,0.19179070679624186,0.5601386599126531,0.8162479543329177,0.8772079592381218,0.23967855172858862,0.798510850936108,0.7338809348698566,0.8110568153477635,0.3718489268771431,0.7962298488829342,0.5691467437363622,1.0904883573740256,0.3718489268771431,1.1361099390427802,0.488695177948683,1.384746956488957,0.35460931107290367,1.4771304396053728,59,26,861,1373,0.9908140301704408,802,1347,0.0,1.5748,162.38608,65.4784,0.5286816147497466,0.08063986533300538,0.3314609541747866,0.8036433321153489,1.4309386980471648,0.4721823779405623
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000146_F_25_149860_6350294.jpg,0.5596238146145773,0.29110395951704543,0.6280116049485146,0.2336346990411932,0.4933083114886804,0.23856062455610796,0.712978358657434,0.22870874578302558,0.38554569774325487,0.23527665571732956,0.8103791859886266,0.4733636474609375,0.234263546020648,0.48321549849076706,0.9968914115196255,0.7820556640625,0.04982365149444336,0.6999567205255682,0.9595889103535806,0.6211417458274148,0.1845269361949268,0.8838583651455966,0.737846646051593,1.0841797984730113,0.3814009831775617,1.0776118607954546,0.6922546456793556,1.5258721368963069,0.4145586997031071,1.5324400745738636,0.6342287819092638,1.9724906782670455,0.4373546648518226,1.9856263316761364,1,12,872,1112,0.974155068397522,871,1100,0.0,1.4986,63.50294,28.2763,0.5761156399679785,0.0223213660046373,0.4782895729758523,1.0808958296342328,1.979058504971591,0.6026062566583805
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000149_F_27_170180_9979033.jpg,0.6207923391394202,0.14628786540163155,0.6789656488638048,0.12230352749482044,0.5676053048311462,0.11147188639772532,0.7504357895675786,0.138550984925328,0.477852202536514,0.12385090359008115,0.8667823366140273,0.28864651674723757,0.2966839121754059,0.2747201487504316,0.9232935786671486,0.47433174934176453,0.042383413439260824,0.39154710295450623,1.0296676472836965,0.8426073948981354,0.2750766704373795,0.5308109852490505,0.7753671666481317,0.6925118967973066,0.4579070646709112,0.691738200319406,0.7155317892524837,0.8735550516876727,0.49447313265726944,0.8898024753970994,0.6773035811925415,1.0043083401674724,0.4645554439594454,1.0043083401674724,0,37,843,1847,0.9985104203224182,843,1810,0.0,1.7018,99.79033,34.4565,0.5700984244386214,0.08173312439471658,0.2816833327488346,0.6921250485583563,1.0043083401674724,0.4104417158095217
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000150_F_27_170180_9979033.png,0.6111729939778646,0.15451165132744368,0.6713372895211884,0.1250862693293766,0.5563173236268939,0.12131378016114543,0.7421186967329545,0.1439486855992359,0.45368421149976323,0.12433175769579193,0.827056514855587,0.28051264957556127,0.2448788035999645,0.28277613519082084,0.8942989464962121,0.47517288562863375,0.1210112138227983,0.49931682419099244,0.8942989464962121,0.6328627712042757,0.09800723682750355,0.6894500495851502,0.7881267200816762,0.6924680566910933,0.358129189231179,0.7037855044815892,0.6872630726207386,0.9859673551810805,0.4324497569691051,0.9859673551810805,0.6731067541873818,0.9859673551810805,0.2395702015269886,0.746791869170906,28,1,358,775,0.9969878792762756,330,774,0.0,1.7018,99.79033,34.4565,0.5821777112556225,0.03596765922777578,0.28164439238319106,0.6981267805863413,0.8663796121759932,0.4164823882031502
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000153_F_27_175260_9842955.jpg,0.6794001289494129,0.06254217172463195,0.6866026820398826,0.03680248247531707,0.5872075033451312,0.04922854114275737,0.715412894401761,0.04922854114275737,0.4834907658192335,0.09449489030766697,0.8594639562111533,0.24272003277558846,0.3466422908213916,0.21343002474932019,0.9847882855662984,0.4051463881128909,0.047016143798828125,0.3341403237659861,0.9170843809349102,0.4699394179395394,0.26741420682622585,0.4797027608636769,0.7182939561032459,0.6412414924211844,0.366809419242058,0.6430166155039089,0.6678760844699586,0.9013012147614293,0.3437612628409875,0.9013012147614293,0.8666665093016229,0.84094603413388,0.3466422908213916,0.8196442252028807,9,9,914,1480,0.9742224812507628,905,1471,0.0,1.7526,98.42955,32.045,0.5128216653897617,0.1030531235162725,0.22807502876245433,0.6421290539625466,0.8302951296683804,0.41405402520009227
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000160_F_27_175260_6803886.jpg,0.44064936695708723,0.09736148021260244,0.5150137063292448,0.0727902938759392,0.36163723744788795,0.0804687944700592,0.6358557115447561,0.09659362681793603,0.27100575035961616,0.10580782308387408,0.868244208995142,0.24786001181124773,0.14319204311518055,0.23250303285803733,0.9007787063077108,0.4459652315289162,0.0014350453705877033,0.4298403880635246,0.4964226130745245,0.3591981870446266,0.01770224776262748,0.3653410142019581,0.6707139861623139,0.6433025422643442,0.22917580735985735,0.6417669021801001,0.6358557115447561,0.9227998882912113,0.17572643948757927,0.9227998882912113,0.6358557115447561,0.9227998882912113,0.3105117814674924,0.8344971147825592,53,56,960,2801,0.9619017839431764,907,2745,0.0,1.7526,68.03886,22.1509,0.7250521658799615,0.00571812605516131,0.24018152233464252,0.6425347222222222,0.8786485015368852,0.40235319988757967
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000168_F_28_170180_7030682.jpg,0.47769759476550516,0.17527513802647193,0.5526275166704611,0.14655965237042493,0.4027676260544479,0.14190307861165471,0.6703746304190232,0.08602429516390114,0.2975088482254122,0.07205459421908832,0.8487793155974406,0.17449904409430173,0.15121701012359806,0.17915560768732303,0.9683104907076783,0.3871488831664307,0.08342324005314178,0.40499904360634575,0.7792014841653087,0.5260697783508911,0.2618279252315591,0.5478003677886617,0.725680064569953,0.6029031182987383,0.368870717616169,0.6153206212134619,0.7078395913715012,0.836507513870961,0.43844852564525016,0.8411639961379913,0.7114077140948524,0.9800848099964606,0.45807301339927625,0.9800848099964606,12,3,664,1504,0.9848966598510742,652,1501,0.0,1.7018,70.30682,24.2762,0.6975623054738425,1.8371394806537822e-06,0.17682732589081238,0.6091118697561001,0.9800848099964606,0.4322845438652877
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000181_F_23_162560_11294451.jpg,0.5784455118300039,0.17480603835507483,0.6340480369857595,0.13874928486906996,0.5049066857446599,0.12563774455410412,0.6878568625148339,0.1529534672479431,0.3793526178673853,0.15623133470683578,0.791887423358386,0.36164549371662097,0.21433872271187698,0.3518118091139819,1.0071228799940664,0.582356441929489,0.002690444113333014,0.5419291789206842,1.0071228799940664,0.431573716560816,0.05111844026589695,0.38677595577577706,0.7793320281596123,0.9341827697988837,0.3076074527788766,0.9352754823421863,1.0071228799940664,0.99755521073903,0.22151325080968157,0.99755521073903,1.0071228799940664,0.99755521073903,0.20178330819818038,0.99755521073903,0,8,790,1307,0.9478084444999696,790,1299,0.0,1.6256,112.94451,42.7403,0.577548700646509,0.0031130730351315306,0.3567286514153014,0.934729126070535,0.99755521073903,0.5780004746552336
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000189_F_29_160020_6577090.jpg,0.14560276863506305,-0.007020665592787545,0.17558161731610084,-0.007020665592787545,0.15759430559574328,-0.007020665592787545,0.3594518842029964,-0.007020665592787545,0.5533151383262603,-0.007020665592787545,0.08564507127298739,0.19579247831341542,0.9070655100630144,0.20261793304982192,0.9970020937821502,0.4366330656538423,0.9610275205761317,0.4317577968248395,-0.0002942960448716403,0.19871765920476775,0.04567327303160365,0.19871765920476775,0.22554637767650462,0.639446227929374,0.6892192322530865,0.6560223182935393,0.6992121692547583,1.1162521827661016,0.21155624075681584,1.1260028183938604,0.6992121692547583,1.2859131643133026,0.17758020471643518,1.2859131643133026,4,26,1219,2518,0.9324214458465576,1215,2492,0.0,1.6002,65.7709,25.6853,0.821420438790027,0.0036447093319991186,0.19920520568161867,0.6477342731114566,1.2859131643133026,0.4485290674298379
